2015,1,1,阴 /阴,8,6,东北风 ≤3级 /南风 ≤3级
2015,6,30,多云 /雷阵雨,30,22,东北风 ≤3级 /东南风 ≤3级
2015,7,1,阵雨 /阵雨,25,20,东北风 ≤3级 /东北风 ≤3级
2015,7,2,阵雨 /阵雨,26,20,东北风 ≤3级 /东北风 ≤3级
2015,7,3,阵雨 /阵雨,24,19,东北风 ≤3级 /东北风 ≤3级
2015,7,4,阵雨 /阵雨,21,16,东北风 ≤3级 /东北风 ≤3级
2015,7,5,阵雨 /阴,20,16,东北风 ≤3级 /东北风 ≤3级
2015,7,6,多云 /多云,26,15,东北风 ≤3级 /东北风 ≤3级
2015,7,7,多云 /多云,26,16,东北风 ≤3级 /东北风 ≤3级
2015,7,8,多云 /多云,27,17,东北风 ≤3级 /东北风 ≤3级
2015,7,9,多云 /多云,27,17,东北风 ≤3级 /东北风 ≤3级
2015,7,10,多云 /多云,28,18,东北风 ≤3级 /东风 ≤3级
2015,7,11,多云 /多云,28,19,东风 ≤3级 /东风 ≤3级
2015,7,12,多云 /多云,30,20,东南风 ≤3级 /南风 ≤3级
2015,7,13,晴 /多云,31,21,南风 ≤3级 /南风 ≤3级
2015,7,14,多云 /大雨,30,20,南风 ≤3级 /南风 ≤3级
2015,7,15,阵雨 /阴,25,18,东北风 ≤3级 /东北风 ≤3级
2015,7,16,多云 /阴,27,19,东北风 ≤3级 /东北风 ≤3级
2015,7,17,多云 /多云,27,19,东风 ≤3级 /东北风 ≤3级
2015,7,18,多云 /多云,29,20,东北风 ≤3级 /东北风 ≤3级
2015,7,19,多云 /多云,29,20,东风 ≤3级 /东北风 ≤3级
2015,7,20,多云 /多云,27,20,东北风 ≤3级 /东北风 ≤3级
2015,7,21,多云 /多云,29,21,东南风 ≤3级 /南风 ≤3级
2015,7,22,雷阵雨 /中雨,26,19,东北风 ≤3级 /东北风 ≤3级
2015,7,23,阴 /阴,25,20,东北风 ≤3级 /东北风 ≤3级
2015,7,24,多云 /多云,27,20,东北风 ≤3级 /东北风 ≤3级
2015,7,25,多云 /多云,27,20,东北风 ≤3级 /东北风 ≤3级
2015,7,26,阵雨 /多云,28,19,东北风 ≤3级 /东南风 ≤3级
2015,7,27,多云 /多云,29,19,东风 ≤3级 /东北风 ≤3级
2015,7,28,阵雨 /阵雨,25,20,东北风 ≤3级 /东南风 ≤3级
2015,7,29,阵雨 /阵雨,26,19,东南风 ≤3级 /东南风 ≤3级
2015,7,30,阵雨 /阵雨,26,19,东南风 ≤3级 /南风 ≤3级
2015,7,31,阵雨 /阵雨,25,19,南风 ≤3级 /南风 ≤3级
2015,8,1,阵雨 /多云,26,19,南风 ≤3级 /南风 ≤3级
2015,8,2,阵雨 /阵雨,27,19,南风 ≤3级 /南风 ≤3级
2015,8,3,多云 /阵雨,26,19,南风 ≤3级 /南风 ≤3级
2015,8,4,阵雨 /阵雨,26,19,南风 ≤3级 /南风 ≤3级
2015,8,5,阵雨 /阵雨,26,19,南风 ≤3级 /南风 ≤3级
2015,8,6,阵雨 /多云,26,20,南风 ≤3级 /南风 ≤3级
2015,8,7,阵雨 /多云,26,20,东北风 ≤3级 /南风 ≤3级
2015,8,8,多云 /多云,27,19,东北风 ≤3级 /东北风 ≤3级
2015,8,9,多云 /多云,26,19,东北风 ≤3级 /东北风 ≤3级
2015,8,10,多云 /多云,28,20,东北风 ≤3级 /东北风 ≤3级
2015,8,11,阵雨 /雷阵雨,27,19,东南风 ≤3级 /南风 ≤3级
2015,8,12,中雨 /阵雨,26,19,东风 ≤3级 /南风 ≤3级
2015,8,13,阵雨 /阵雨,27,19,南风 ≤3级 /南风 ≤3级
2015,8,14,多云 /多云,29,21,南风 ≤3级 /南风 ≤3级
2015,8,15,雷阵雨 /阵雨,28,21,南风 ≤3级 /东南风 ≤3级
2015,8,16,阵雨 /阵雨,28,21,东南风 ≤3级 /东南风 ≤3级
2015,8,17,阵雨 /雷阵雨,27,21,东南风 ≤3级 /南风 ≤3级
2015,8,18,中雨 /阵雨,24,18,南风 ≤3级 /东北风 ≤3级
2015,8,19,阵雨 /阴,22,18,东北风 ≤3级 /东北风 ≤3级
2015,8,20,阴 /晴,23,17,东北风 ≤3级 /东北风 ≤3级
2015,8,21,晴 /多云,26,17,东北风 ≤3级 /东北风 ≤3级
2015,8,22,晴 /晴,29,17,东北风 ≤3级 /东北风 ≤3级
2015,8,23,多云 /多云,28,18,东北风 ≤3级 /东风 ≤3级
2015,8,24,多云 /阵雨,25,17,东北风 ≤3级 /东南风 ≤3级
2015,8,25,大雨 /阵雨,21,17,东北风 ≤3级 /东北风 ≤3级
2015,8,26,阵雨 /阵雨,21,18,东南风 ≤3级 /东南风 ≤3级
2015,8,27,阵雨 /大雨,23,18,东南风 ≤3级 /东北风 ≤3级
2015,8,28,中雨 /阵雨,21,18,东北风 ≤3级 /东北风 ≤3级
2015,8,29,多云 /阵雨,24,17,东北风 ≤3级 /东北风 ≤3级
2015,8,30,多云 /多云,26,16,东北风 ≤3级 /东北风 ≤3级
2015,8,31,多云 /多云,27,17,东北风 ≤3级 /东北风 ≤3级
2015,9,1,多云 /多云,27,19,东北风 ≤3级 /东风 ≤3级
2015,9,2,阵雨 /阵雨,26,19,东风 ≤3级 /东南风 ≤3级
2015,9,3,阴 /阵雨,25,19,东南风 ≤3级 /东南风 ≤3级
2015,9,4,阵雨 /阵雨,26,20,东南风 ≤3级 /南风 ≤3级
2015,9,5,阵雨 /雷阵雨,26,19,南风 ≤3级 /南风 ≤3级
2015,9,6,中雨 /阵雨,24,19,东北风 ≤3级 /东风 ≤3级
2015,9,7,阵雨 /阵雨,22,18,东风 ≤3级 /东北风 ≤3级
2015,9,8,阴 /阵雨,24,19,东风 ≤3级 /东南风 ≤3级
2015,9,9,阵雨 /阴,24,19,东南风 ≤3级 /南风 ≤3级
2015,9,10,多云 /多云,26,20,南风 ≤3级 /东南风 ≤3级
2015,9,11,阵雨 /阵雨,23,15,东南风 ≤3级 /东北风 ≤3级
2015,9,12,阵雨 /阴,19,15,东北风 ≤3级 /东北风 ≤3级
2015,9,13,阴 /阴,20,15,东北风 ≤3级 /东北风 ≤3级
2015,9,14,多云 /阴,22,15,东风 ≤3级 /东风 ≤3级
2015,9,15,多云 /阴,24,15,东风 ≤3级 /东风 ≤3级
2015,9,16,阴 /阴,24,16,东南风 ≤3级 /东南风 ≤3级
2015,9,17,阴 /阵雨,24,17,东南风 ≤3级 /南风 ≤3级
2015,9,18,阵雨 /阵雨,23,18,东北风 ≤3级 /南风 ≤3级
2015,9,19,阵雨 /阵雨,22,16,东北风 ≤3级 /东北风 ≤3级
2015,9,20,阵雨 /阵雨,19,16,东北风 ≤3级 /东北风 ≤3级
2015,9,21,阵雨 /阴,20,17,东北风 ≤3级 /东南风 ≤3级
2015,9,22,阵雨 /阵雨,22,17,东南风 ≤3级 /东北风 ≤3级
2015,9,23,阴 /阴,22,19,东南风 ≤3级 /南风 ≤3级
2015,9,24,阵雨 /阵雨,24,16,南风 ≤3级 /东北风 ≤3级
2015,9,25,阵雨 /阵雨,19,16,东北风 ≤3级 /东北风 ≤3级
2015,9,26,阵雨 /阵雨,20,17,东北风 ≤3级 /东南风 ≤3级
2015,9,27,阴 /阴,22,16,东南风 ≤3级 /东南风 ≤3级
2015,9,28,阴 /阵雨,23,18,东南风 ≤3级 /东风 ≤3级
2015,9,29,多云 /多云,24,17,东风 ≤3级 /东北风 ≤3级
2015,9,30,多云 /多云,25,14,东北风 ≤3级 /南风 ≤3级
2015,10,1,阵雨 /多云,19,14,东北风 ≤3级 /东北风 ≤3级
2015,10,2,多云 /多云,22,16,东北风 ≤3级 /东北风 ≤3级
2015,10,3,阴 /阴,21,15,东北风 ≤3级 /东北风 ≤3级
2015,10,4,多云 /阵雨,21,14,东北风 ≤3级 /东北风 ≤3级
2015,10,5,中雨 /阵雨,15,14,东北风 ≤3级 /东北风 ≤3级
2015,10,6,阵雨 /阵雨,18,15,东北风 ≤3级 /东北风 ≤3级
2015,10,7,阴 /阵雨,21,15,东北风 ≤3级 /东北风 ≤3级
2015,10,8,阵雨 /中雨,18,13,东北风 ≤3级 /东风 ≤3级
2015,10,9,中雨 /小雨,15,11,东风 ≤3级 /东北风 ≤3级
2015,10,10,小雨 /阴,15,11,东北风 ≤3级 /东北风 ≤3级
2015,10,11,多云 /晴,21,10,东风 ≤3级 /东北风 ≤3级
2015,10,12,多云 /多云,21,12,东北风 ≤3级 /南风 ≤3级
2015,10,13,多云 /多云,21,12,南风 ≤3级 /南风 ≤3级
2015,10,14,多云 /晴,22,12,东南风 ≤3级 /东风 ≤3级
2015,10,15,多云 /多云,25,12,东风 ≤3级 /东南风 ≤3级
2015,10,16,多云 /多云,24,15,东南风 ≤3级 /东南风 ≤3级
2015,10,17,多云 /雷阵雨,24,15,东南风 ≤3级 /东南风 ≤3级
2015,10,18,阵雨 /阵雨,21,15,东北风 ≤3级 /东北风 ≤3级
2015,10,19,阵雨 /多云,22,14,东北风 ≤3级 /东风 ≤3级
2015,10,20,多云 /多云,24,13,东风 ≤3级 /东南风 ≤3级
2015,10,21,多云 /多云,25,13,东南风 ≤3级 /南风 ≤3级
2015,10,22,多云 /多云,24,14,东南风 ≤3级 /南风 ≤3级
2015,10,23,多云 /阴,24,16,南风 ≤3级 /东南风 ≤3级
2015,10,24,多云 /晴,22,16,东南风 ≤3级 /南风 ≤3级
2015,10,25,多云 /多云,25,16,南风 ≤3级 /南风 ≤3级
2015,10,26,多云 /阵雨,23,13,南风 ≤3级 /东北风 ≤3级
2015,10,27,阵雨 /阵雨,18,15,东北风 ≤3级 /南风 ≤3级
2015,10,28,多云 /阵雨,21,14,南风 ≤3级 /东南风 ≤3级
2015,10,29,阵雨 /阵雨,17,10,东北风 ≤3级 /东北风 ≤3级
2015,10,30,阵雨 /小雨,13,9,东北风 ≤3级 /东北风 ≤3级
2015,10,31,小雨 /阵雨,11,8,东北风 ≤3级 /东北风 ≤3级
2015,11,1,阵雨 /阴,13,9,东北风 ≤3级 /东北风 ≤3级
2015,11,2,阴 /阵雨,15,11,东风 ≤3级 /南风 ≤3级
2015,11,3,多云 /阵雨,17,12,南风 ≤3级 /南风 ≤3级
2015,11,4,阴 /阵雨,17,15,南风 ≤3级 /南风 ≤3级
2015,11,5,多云 /多云,21,17,南风 ≤3级 /南风 ≤3级
2015,11,6,多云 /多云,24,18,南风 ≤3级 /南风 ≤3级
2015,11,7,多云 /多云,25,16,南风 ≤3级 /南风 ≤3级
2015,11,8,阵雨 /阴,21,13,东北风 ≤3级 /东北风 ≤3级
2015,11,9,阵雨 /阵雨,18,12,东北风 ≤3级 /东南风 ≤3级
2015,11,10,阵雨 /小雨,15,9,东南风 ≤3级 /东风 ≤3级
2015,11,11,小雨 /小雨,12,7,东风 ≤3级 /东北风 ≤3级
2015,11,12,小雨 /阵雨,10,8,东北风 ≤3级 /东北风 ≤3级
2015,11,13,阴 /阴,15,10,东北风 ≤3级 /东南风 ≤3级
2015,11,14,多云 /阴,17,11,东南风 ≤3级 /东南风 ≤3级
2015,11,15,阵雨 /阵雨,18,13,东北风 ≤3级 /南风 ≤3级
2015,11,16,多云 /小雨,18,14,南风 ≤3级 /东北风 ≤3级
2015,11,17,多云 /小雨,20,11,东北风 ≤3级 /东北风 ≤3级
2015,11,18,小雨 /阵雨,15,12,东北风 ≤3级 /东南风 ≤3级
2015,11,19,阵雨 /阵雨,17,11,东风 ≤3级 /东北风 ≤3级
2015,11,20,阴 /多云,15,12,东北风 ≤3级 /东北风 ≤3级
2015,11,21,阴 /阴,20,14,南风 ≤3级 /南风 ≤3级
2015,11,22,多云 /阴,21,15,南风 ≤3级 /南风 ≤3级
2015,11,23,多云 /阴,20,11,南风 ≤3级 /南风 ≤3级
2015,11,24,阵雨 /阵雨,19,5,南风 ≤3级 /东北风 ≤3级
2015,11,25,多云 /阵雨,10,4,东北风 ≤3级 /东北风 ≤3级
2015,11,26,多云 /多云,10,6,东北风 ≤3级 /东南风 ≤3级
2015,11,27,阴 /小雨,12,6,东南风 ≤3级 /东风 ≤3级
2015,11,28,小雨 /小雨,9,7,东北风 ≤3级 /东北风 ≤3级
2015,11,29,阴 /多云,12,10,东北风 ≤3级 /东南风 ≤3级
2015,11,30,多云 /小雨,14,9,东南风 ≤3级 /南风 ≤3级
2015,12,1,小雨 /小雨,13,6,南风 ≤3级 /东北风 ≤3级
2015,12,2,阵雨 /阴,9,4,东北风 ≤3级 /东北风 ≤3级
2015,12,3,小雨 /小雨,7,3,东北风 ≤3级 /东北风 ≤3级
2015,12,4,小雨 /小雨,5,3,东北风 ≤3级 /东北风 ≤3级
2015,12,5,小雨 /多云,8,3,东北风 ≤3级 /东北风 ≤3级
2015,12,6,多云 /多云,11,2,东北风 ≤3级 /东北风 ≤3级
2015,12,7,多云 /多云,13,3,东北风 ≤3级 /东北风 ≤3级
2015,12,8,多云 /小雨,12,5,东南风 ≤3级 /东南风 ≤3级
2015,12,9,阴,11,6,东南风
2015,12,10,多云~小雨,13,7,东风
2015,12,11,小雨,9,6,东南风
2015,12,12,小雨,8,4,东风
2015,12,13,小雨,5,2,东北风
2015,12,14,阴~小雨,6,2,东北风
2015,12,15,阴,4,1,东北风
2015,12,16,阴,4,0,东北风
2015,12,17,多云~阴,5,0,东北风
2015,12,18,阴,6,2,东风
2015,12,19,阴~小雨,6,2,东南风~东北风
2015,12,20,小雨,5,1,东风~东南风
2015,12,21,多云~小雨,12,6,东南风
2015,12,22,多云~小雨,17,9,南风
2015,12,23,小雨,11,5,东北风
2015,12,24,小雨,6,2,东北风
2015,12,25,阴~小雨,6,3,东北风
2015,12,26,小雨~阴,8,3,东北风
2015,12,27,多云,11,1,东北风
2015,12,28,小雨,6,2,东风~东北风
2015,12,29,小雨,6,2,东北风
2015,12,30,阴~小雨,9,4,东北风
2015,12,31,多云,10,5,东风
